"Income - Members > 4Wheeler Parking Charges  ( 301002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
ME-2025-0002038,301002,4Wheeler Parking Charges , 104,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002054,301002,4Wheeler Parking Charges , 202,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,700,
ME-2025-0002075,301002,4Wheeler Parking Charges , 301,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002083,301002,4Wheeler Parking Charges , 302,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002142,301002,4Wheeler Parking Charges , 503,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002155,301002,4Wheeler Parking Charges , 601,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002164,301002,4Wheeler Parking Charges , 602,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002171,301002,4Wheeler Parking Charges , 603,01-11-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002222,301002,4Wheeler Parking Charges , 101,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002231,301002,4Wheeler Parking Charges , 102,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002240,301002,4Wheeler Parking Charges , 103,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,1000,
ME-2025-0002249,301002,4Wheeler Parking Charges , 104,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002265,301002,4Wheeler Parking Charges , 202,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,700,
ME-2025-0002285,301002,4Wheeler Parking Charges , 301,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002294,301002,4Wheeler Parking Charges , 302,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002353,301002,4Wheeler Parking Charges , 503,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002366,301002,4Wheeler Parking Charges , 601,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002375,301002,4Wheeler Parking Charges , 602,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002382,301002,4Wheeler Parking Charges , 603,01-12-2025,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002445,301002,4Wheeler Parking Charges , 101,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002454,301002,4Wheeler Parking Charges , 102,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002463,301002,4Wheeler Parking Charges , 103,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,1000,
ME-2025-0002472,301002,4Wheeler Parking Charges , 104,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002488,301002,4Wheeler Parking Charges , 202,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,700,
ME-2025-0002508,301002,4Wheeler Parking Charges , 301,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002516,301002,4Wheeler Parking Charges , 302,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002575,301002,4Wheeler Parking Charges , 503,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002582,301002,4Wheeler Parking Charges , 504,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002590,301002,4Wheeler Parking Charges , 601,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002599,301002,4Wheeler Parking Charges , 602,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002606,301002,4Wheeler Parking Charges , 603,01-01-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002658,301002,4Wheeler Parking Charges , 101,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002667,301002,4Wheeler Parking Charges , 102,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002676,301002,4Wheeler Parking Charges , 103,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,1000,
ME-2025-0002685,301002,4Wheeler Parking Charges , 104,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002701,301002,4Wheeler Parking Charges , 202,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,700,
ME-2025-0002722,301002,4Wheeler Parking Charges , 301,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002730,301002,4Wheeler Parking Charges , 302,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002792,301002,4Wheeler Parking Charges , 503,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002808,301002,4Wheeler Parking Charges , 601,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002818,301002,4Wheeler Parking Charges , 602,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002825,301002,4Wheeler Parking Charges , 603,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002860,301002,4Wheeler Parking Charges , 502,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002869,301002,4Wheeler Parking Charges , 504,01-02-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002912,301002,4Wheeler Parking Charges , 101,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002921,301002,4Wheeler Parking Charges , 102,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002930,301002,4Wheeler Parking Charges , 103,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,1000,
ME-2025-0002939,301002,4Wheeler Parking Charges , 104,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002955,301002,4Wheeler Parking Charges , 202,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,700,
ME-2025-0002976,301002,4Wheeler Parking Charges , 301,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0002984,301002,4Wheeler Parking Charges , 302,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003037,301002,4Wheeler Parking Charges , 502,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003053,301002,4Wheeler Parking Charges , 504,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003060,301002,4Wheeler Parking Charges , 601,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003070,301002,4Wheeler Parking Charges , 602,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003077,301002,4Wheeler Parking Charges , 603,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003102,301002,4Wheeler Parking Charges , G001,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,
ME-2025-0003118,301002,4Wheeler Parking Charges , 503,01-03-2026,,,, 4Wheeler Parking Charges  ,301002,,200,

"Balance : 43600(Credit)","","","","","","","","","","0","43600",

"Income - Members > Common Electricity Charges ( 301003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Common Electricity Charges ","301003","","",
ME-2025-0000002,301003,Common Electricity Charges, G2,01-04-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000008,301003,Common Electricity Charges, S1/2/3,01-04-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000015,301003,Common Electricity Charges, 101,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000024,301003,Common Electricity Charges, 102,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000033,301003,Common Electricity Charges, 103,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000041,301003,Common Electricity Charges, 104,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000047,301003,Common Electricity Charges, 201,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000056,301003,Common Electricity Charges, 202,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000062,301003,Common Electricity Charges, 203,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000070,301003,Common Electricity Charges, 204,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000078,301003,Common Electricity Charges, 301,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000086,301003,Common Electricity Charges, 302,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000092,301003,Common Electricity Charges, 303,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000098,301003,Common Electricity Charges, 304,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000104,301003,Common Electricity Charges, 401,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000110,301003,Common Electricity Charges, 402,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000117,301003,Common Electricity Charges, 403,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000124,301003,Common Electricity Charges, 404,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000130,301003,Common Electricity Charges, 501,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000136,301003,Common Electricity Charges, 502,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000144,301003,Common Electricity Charges, 503,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000151,301003,Common Electricity Charges, 504,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000159,301003,Common Electricity Charges, 601,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000166,301003,Common Electricity Charges, 602,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000172,301003,Common Electricity Charges, 603,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000178,301003,Common Electricity Charges, G-II,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000184,301003,Common Electricity Charges, G001,01-04-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000222,301003,Common Electricity Charges, G2,01-05-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000229,301003,Common Electricity Charges, S1/2/3,01-05-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000237,301003,Common Electricity Charges, 101,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000246,301003,Common Electricity Charges, 102,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000255,301003,Common Electricity Charges, 103,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000263,301003,Common Electricity Charges, 104,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000270,301003,Common Electricity Charges, 201,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000279,301003,Common Electricity Charges, 202,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000286,301003,Common Electricity Charges, 203,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000292,301003,Common Electricity Charges, 204,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000301,301003,Common Electricity Charges, 301,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000309,301003,Common Electricity Charges, 302,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000315,301003,Common Electricity Charges, 303,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000321,301003,Common Electricity Charges, 304,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000327,301003,Common Electricity Charges, 401,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000333,301003,Common Electricity Charges, 402,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000340,301003,Common Electricity Charges, 403,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000347,301003,Common Electricity Charges, 404,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000353,301003,Common Electricity Charges, 501,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000359,301003,Common Electricity Charges, 502,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000367,301003,Common Electricity Charges, 503,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000373,301003,Common Electricity Charges, 504,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000381,301003,Common Electricity Charges, 601,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000389,301003,Common Electricity Charges, 602,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000395,301003,Common Electricity Charges, 603,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000401,301003,Common Electricity Charges, G-II,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000407,301003,Common Electricity Charges, G001,01-05-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000439,301003,Common Electricity Charges, G2,01-06-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000446,301003,Common Electricity Charges, S1/2/3,01-06-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000454,301003,Common Electricity Charges, 101,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000463,301003,Common Electricity Charges, 102,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000472,301003,Common Electricity Charges, 103,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000481,301003,Common Electricity Charges, 104,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000488,301003,Common Electricity Charges, 201,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000497,301003,Common Electricity Charges, 202,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000504,301003,Common Electricity Charges, 203,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000510,301003,Common Electricity Charges, 204,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000517,301003,Common Electricity Charges, 301,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000525,301003,Common Electricity Charges, 302,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000531,301003,Common Electricity Charges, 303,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000537,301003,Common Electricity Charges, 304,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000543,301003,Common Electricity Charges, 401,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000549,301003,Common Electricity Charges, 402,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000557,301003,Common Electricity Charges, 403,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000564,301003,Common Electricity Charges, 404,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000570,301003,Common Electricity Charges, 501,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000576,301003,Common Electricity Charges, 502,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000584,301003,Common Electricity Charges, 503,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000590,301003,Common Electricity Charges, 504,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000598,301003,Common Electricity Charges, 601,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000606,301003,Common Electricity Charges, 602,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000612,301003,Common Electricity Charges, 603,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000618,301003,Common Electricity Charges, G-II,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000624,301003,Common Electricity Charges, G001,01-06-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000653,301003,Common Electricity Charges, G2,01-07-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000659,301003,Common Electricity Charges, S1/2/3,01-07-2025,,,, Common Electricity Charges ,301003,,900,
ME-2025-0000666,301003,Common Electricity Charges, 101,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000675,301003,Common Electricity Charges, 102,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000684,301003,Common Electricity Charges, 103,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000693,301003,Common Electricity Charges, 104,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000700,301003,Common Electricity Charges, 201,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000709,301003,Common Electricity Charges, 202,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000716,301003,Common Electricity Charges, 203,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000722,301003,Common Electricity Charges, 204,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000730,301003,Common Electricity Charges, 301,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000738,301003,Common Electricity Charges, 302,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000744,301003,Common Electricity Charges, 303,01-07-2025,,,, Common Electricity Charges ,301003,,300,
ME-2025-0000750,301003,Common Electricity Charges, 304,01-07-2025,,,, Common Electricity Charges ,301003,,300,
