"Income - Members > Common Electricity Charges ( 301003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
ME-2025-0000914,301003,Common Electricity Charges, 301,01-11-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0000904,301003,Common Electricity Charges, 201,01-11-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0000955,301003,Common Electricity Charges, 701,01-11-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001119,301003,Common Electricity Charges, 102,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001180,301003,Common Electricity Charges, 702,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001170,301003,Common Electricity Charges, 602,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001160,301003,Common Electricity Charges, 502,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001151,301003,Common Electricity Charges, 402,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001140,301003,Common Electricity Charges, 302,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001130,301003,Common Electricity Charges, 202,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001109,301003,Common Electricity Charges, 701,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001098,301003,Common Electricity Charges, 601,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001088,301003,Common Electricity Charges, 501,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001078,301003,Common Electricity Charges, 401,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001068,301003,Common Electricity Charges, 301,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001058,301003,Common Electricity Charges, 201,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001049,301003,Common Electricity Charges, 101,01-12-2025,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001202,301003,Common Electricity Charges, 101,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001333,301003,Common Electricity Charges, 702,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001323,301003,Common Electricity Charges, 602,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001313,301003,Common Electricity Charges, 502,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001304,301003,Common Electricity Charges, 402,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001293,301003,Common Electricity Charges, 302,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001283,301003,Common Electricity Charges, 202,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001262,301003,Common Electricity Charges, 701,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001251,301003,Common Electricity Charges, 601,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001241,301003,Common Electricity Charges, 501,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001231,301003,Common Electricity Charges, 401,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001221,301003,Common Electricity Charges, 301,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001211,301003,Common Electricity Charges, 201,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001272,301003,Common Electricity Charges, 102,01-01-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001461,301003,Common Electricity Charges, 402,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001490,301003,Common Electricity Charges, 702,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001480,301003,Common Electricity Charges, 602,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001470,301003,Common Electricity Charges, 502,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001450,301003,Common Electricity Charges, 302,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001440,301003,Common Electricity Charges, 202,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001428,301003,Common Electricity Charges, 102,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001407,301003,Common Electricity Charges, 601,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001397,301003,Common Electricity Charges, 501,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001387,301003,Common Electricity Charges, 401,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001377,301003,Common Electricity Charges, 301,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001367,301003,Common Electricity Charges, 201,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001358,301003,Common Electricity Charges, 101,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001418,301003,Common Electricity Charges, 701,01-02-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001644,301003,Common Electricity Charges, 702,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001634,301003,Common Electricity Charges, 602,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001624,301003,Common Electricity Charges, 502,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001615,301003,Common Electricity Charges, 402,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001604,301003,Common Electricity Charges, 302,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001594,301003,Common Electricity Charges, 202,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001584,301003,Common Electricity Charges, 102,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001574,301003,Common Electricity Charges, 701,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001563,301003,Common Electricity Charges, 601,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001553,301003,Common Electricity Charges, 501,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001543,301003,Common Electricity Charges, 401,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001533,301003,Common Electricity Charges, 301,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001523,301003,Common Electricity Charges, 201,01-03-2026,,,, Common Electricity Charges ,301003,,268,
ME-2025-0001514,301003,Common Electricity Charges, 101,01-03-2026,,,, Common Electricity Charges ,301003,,268,
JE-2025-0000001,301003,Common Electricity Charges,,01-10-2025,Being adjustment done as per revised billing sheet instruction,,, Common Electricity Charges ,301003,,22512.00,

"Balance : 45024(Credit)","","","","","","","","","","0","45024",

"Income - Members > Water Charges ( 301004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Water Charges ","301004","","",
ME-2025-0000712,301004,Water Charges, 301,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000701,301004,Water Charges, 201,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000879,301004,Water Charges, 102,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000868,301004,Water Charges, 101,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000834,301004,Water Charges, 702,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000824,301004,Water Charges, 602,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000813,301004,Water Charges, 502,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000802,301004,Water Charges, 402,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000791,301004,Water Charges, 302,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000779,301004,Water Charges, 202,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000757,301004,Water Charges, 701,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000745,301004,Water Charges, 601,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000734,301004,Water Charges, 501,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0000723,301004,Water Charges, 401,01-10-2025,,,, Water Charges ,301004,,214,
ME-2025-0001005,301004,Water Charges, 402,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0001034,301004,Water Charges, 702,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0001025,301004,Water Charges, 602,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0001015,301004,Water Charges, 502,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000995,301004,Water Charges, 302,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000984,301004,Water Charges, 202,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000974,301004,Water Charges, 102,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000953,301004,Water Charges, 601,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000943,301004,Water Charges, 501,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000903,301004,Water Charges, 101,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000933,301004,Water Charges, 401,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000923,301004,Water Charges, 301,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000913,301004,Water Charges, 201,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0000964,301004,Water Charges, 701,01-11-2025,,,, Water Charges ,301004,,214,
ME-2025-0001128,301004,Water Charges, 102,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001188,301004,Water Charges, 702,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001179,301004,Water Charges, 602,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001169,301004,Water Charges, 502,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001159,301004,Water Charges, 402,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001149,301004,Water Charges, 302,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001138,301004,Water Charges, 202,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001118,301004,Water Charges, 701,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001107,301004,Water Charges, 601,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001097,301004,Water Charges, 501,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001087,301004,Water Charges, 401,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001077,301004,Water Charges, 301,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001067,301004,Water Charges, 201,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001057,301004,Water Charges, 101,01-12-2025,,,, Water Charges ,301004,,214,
ME-2025-0001210,301004,Water Charges, 101,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001341,301004,Water Charges, 702,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001332,301004,Water Charges, 602,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001322,301004,Water Charges, 502,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001312,301004,Water Charges, 402,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001302,301004,Water Charges, 302,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001291,301004,Water Charges, 202,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001271,301004,Water Charges, 701,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001260,301004,Water Charges, 601,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001250,301004,Water Charges, 501,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001240,301004,Water Charges, 401,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001230,301004,Water Charges, 301,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001220,301004,Water Charges, 201,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001281,301004,Water Charges, 102,01-01-2026,,,, Water Charges ,301004,,214,
ME-2025-0001469,301004,Water Charges, 402,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001498,301004,Water Charges, 702,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001489,301004,Water Charges, 602,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001479,301004,Water Charges, 502,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001459,301004,Water Charges, 302,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001448,301004,Water Charges, 202,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001437,301004,Water Charges, 102,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001416,301004,Water Charges, 601,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001406,301004,Water Charges, 501,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001396,301004,Water Charges, 401,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001386,301004,Water Charges, 301,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001376,301004,Water Charges, 201,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001366,301004,Water Charges, 101,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001427,301004,Water Charges, 701,01-02-2026,,,, Water Charges ,301004,,214,
ME-2025-0001652,301004,Water Charges, 702,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001643,301004,Water Charges, 602,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001633,301004,Water Charges, 502,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001623,301004,Water Charges, 402,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001613,301004,Water Charges, 302,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001602,301004,Water Charges, 202,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001592,301004,Water Charges, 102,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001583,301004,Water Charges, 701,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001572,301004,Water Charges, 601,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001562,301004,Water Charges, 501,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001552,301004,Water Charges, 401,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001542,301004,Water Charges, 301,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001532,301004,Water Charges, 201,01-03-2026,,,, Water Charges ,301004,,214,
ME-2025-0001522,301004,Water Charges, 101,01-03-2026,,,, Water Charges ,301004,,214,
JE-2025-0000001,301004,Water Charges,,01-10-2025,Being adjustment done as per revised billing sheet instruction,,, Water Charges ,301004,,17976.00,

"Balance : 35952(Credit)","","","","","","","","","","0","35952",

"Income - Members > Service Charges ( 301006 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Service Charges ","301006","","",
ME-2025-0000005,301006,Service Charges, 101,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000013,301006,Service Charges, 102,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000020,301006,Service Charges, 201,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000027,301006,Service Charges, 202,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000034,301006,Service Charges, 301,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000042,301006,Service Charges, 302,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000049,301006,Service Charges, 401,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000055,301006,Service Charges, 402,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000062,301006,Service Charges, 501,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000069,301006,Service Charges, 502,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000077,301006,Service Charges, 601,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000084,301006,Service Charges, 602,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000091,301006,Service Charges, 701,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000098,301006,Service Charges, 702,01-04-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000116,301006,Service Charges, 101,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000124,301006,Service Charges, 102,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000131,301006,Service Charges, 201,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000138,301006,Service Charges, 202,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000145,301006,Service Charges, 301,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000153,301006,Service Charges, 302,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000160,301006,Service Charges, 401,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000166,301006,Service Charges, 402,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000173,301006,Service Charges, 501,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000180,301006,Service Charges, 502,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000188,301006,Service Charges, 601,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000196,301006,Service Charges, 602,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000203,301006,Service Charges, 701,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000210,301006,Service Charges, 702,01-05-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000226,301006,Service Charges, 101,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000234,301006,Service Charges, 102,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000241,301006,Service Charges, 201,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000248,301006,Service Charges, 202,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000255,301006,Service Charges, 301,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000263,301006,Service Charges, 302,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000270,301006,Service Charges, 401,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000276,301006,Service Charges, 402,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000283,301006,Service Charges, 501,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000290,301006,Service Charges, 502,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000298,301006,Service Charges, 601,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000305,301006,Service Charges, 602,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000312,301006,Service Charges, 701,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000319,301006,Service Charges, 702,01-06-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000336,301006,Service Charges, 101,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000345,301006,Service Charges, 102,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000354,301006,Service Charges, 201,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000362,301006,Service Charges, 202,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000370,301006,Service Charges, 301,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000380,301006,Service Charges, 302,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000389,301006,Service Charges, 401,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000396,301006,Service Charges, 402,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000405,301006,Service Charges, 501,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000414,301006,Service Charges, 502,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000423,301006,Service Charges, 601,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000432,301006,Service Charges, 602,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000441,301006,Service Charges, 701,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000449,301006,Service Charges, 702,01-07-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000466,301006,Service Charges, 101,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000474,301006,Service Charges, 102,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000481,301006,Service Charges, 201,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000488,301006,Service Charges, 202,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000495,301006,Service Charges, 301,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000503,301006,Service Charges, 302,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000510,301006,Service Charges, 401,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000516,301006,Service Charges, 402,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000523,301006,Service Charges, 501,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000530,301006,Service Charges, 502,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000538,301006,Service Charges, 601,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000545,301006,Service Charges, 602,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000552,301006,Service Charges, 701,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000559,301006,Service Charges, 702,01-08-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000575,301006,Service Charges, 101,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000583,301006,Service Charges, 102,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000590,301006,Service Charges, 201,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000597,301006,Service Charges, 202,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000604,301006,Service Charges, 301,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000612,301006,Service Charges, 302,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000619,301006,Service Charges, 401,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000625,301006,Service Charges, 402,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000632,301006,Service Charges, 501,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000639,301006,Service Charges, 502,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000647,301006,Service Charges, 601,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000654,301006,Service Charges, 602,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000661,301006,Service Charges, 701,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000668,301006,Service Charges, 702,01-09-2025,,,, Service Charges ,301006,,2520,
ME-2025-0000699,301006,Service Charges, 201,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000710,301006,Service Charges, 301,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000721,301006,Service Charges, 401,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000732,301006,Service Charges, 501,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000743,301006,Service Charges, 601,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000755,301006,Service Charges, 701,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000777,301006,Service Charges, 202,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000789,301006,Service Charges, 302,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000800,301006,Service Charges, 402,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000811,301006,Service Charges, 502,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000822,301006,Service Charges, 602,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000832,301006,Service Charges, 702,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000866,301006,Service Charges, 101,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000877,301006,Service Charges, 102,01-10-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000901,301006,Service Charges, 101,01-11-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000911,301006,Service Charges, 201,01-11-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000921,301006,Service Charges, 301,01-11-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000931,301006,Service Charges, 401,01-11-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000941,301006,Service Charges, 501,01-11-2025,,,, Service Charges ,301006,,2508,
ME-2025-0000951,301006,Service Charges, 601,01-11-2025,,,, Service Charges ,301006,,2508,
